video_id,title,channel,published_at,time_bin
SGvDqdLrIJ8,Tra popolare e classico: un dialogo musicale mediterraneo | Claudio Prima & Seme | TEDxLecce,TEDx,2025-12-11 17:35:53+00:00,2020+
rcuAO_pBTNk,il Lato B che non si vede o che non vedi | Giorgia Palmirani | TEDxLecce,TEDx,2025-12-11 17:35:39+00:00,2020+
KwEP3Un3B_g,Il futuro del sesso non è la perfezione. È il bug. | Micol Ronchi | TEDxLecce,TEDx,2025-12-11 17:34:51+00:00,2020+
Oqbr_HRnnNs,Dalle ceneri a un nuovo volo:ricostruire Gaza dando voce agli abitanti | Feancesca Borri | TEDxLecce,TEDx,2025-12-11 17:34:37+00:00,2020+
EdvAZKvm6UA,Guerra: ci interessa davvero la verità? | Claudio Locatelli | TEDxLecce,TEDx,2025-12-11 17:34:19+00:00,2020+
j-Xr5FnrJb4,DNA o ESPOSOMA: i segreti del metabolismo e della longevità | Antonio Moschetta | TEDxLecce,TEDx,2025-12-11 17:34:06+00:00,2020+
v3CheN0TJ8s,Stepping outside the comfort zone- The journeys that moulded my life. | Balram Menon | TEDxASM Kochi,TEDx,2025-12-11 17:29:43+00:00,2020+
xmhAeZDPGyE,The Refugee Poster Child | Malena Mokhovikova | TEDxUofT,TEDx,2025-12-11 17:28:42+00:00,2020+
FsvzHP_tjLU,A First Nations vision for space exploration | Tully Mahr | TEDxMelbourne,TEDx,2025-12-11 17:28:34+00:00,2020+
b7UI8iVCh2o,Lo que mi hija me enseñó sobre las matemáticas | Carolina Tapia Cortés | TEDxParque Fundidora,TEDx,2025-12-11 17:28:15+00:00,2020+
UNbDv_6t6gI,Come ricominciare dopo un lutto: quando la cura diventa voce | Alessandra Caiulo | TEDxLecce,TEDx,2025-12-11 17:27:52+00:00,2020+
UerI-t1UMkw,Semi di scienza per ridare paesaggio agrario al Salento | Giovanni Melcarne | TEDxLecce,TEDx,2025-12-11 17:27:28+00:00,2020+
M6CAFneHHlg,How organic waste could power the circular economy | Gamuchirai Mutezo | TEDxJohannesburg,TEDx,2025-12-11 17:27:03+00:00,2020+
OBZEoBhAZnk,The power in quitting | Brittney Saunders | TEDxCooks Hill,TEDx,2025-12-11 17:26:08+00:00,2020+
vFkzlAbS-kc,"AI for All: When Built with Purpose, We All Rise | Lakshmi Nidamarthi | TEDxBellevueWomen",TEDx,2025-12-11 17:26:04+00:00,2020+
JdmAzLu4QE0,"It’s time to use MSG: a framework to spark identity, power and change | Kat Lieu | TEDxBellevueWomen",TEDx,2025-12-11 17:25:51+00:00,2020+
N19PPKS4mTw,Dislexia nas escolas | Valentina Russo | TEDxYouth@SantoInacioRio,TEDx,2025-12-11 17:25:32+00:00,2020+
mT4jiYHu4rM,A formula for progress in an imperfect world | Kathy Green | TEDxBellevueWomen,TEDx,2025-12-11 17:15:57+00:00,2020+
XMtnPEaU83Q,Como é ser gêmeo idêntico? | Tomás Carmo | TEDxYouth@SantoInacioRio,TEDx,2025-12-11 17:15:43+00:00,2020+
Dh4hgTz1tr0,O poder da música | Théo Padula | TEDxYouth@SantoInacioRio,TEDx,2025-12-11 17:15:35+00:00,2020+
65RynONgM-0,Cuidado com a Casa Comum | João Abritta de Moura | TEDxYouth@SantoInacioRio,TEDx,2025-12-11 17:15:31+00:00,2020+
BZP4OXTCy7c,From Vision to Reality: The Art of Futuring | Annette Diggs | TEDxBellevueWomen,TEDx,2025-12-11 17:15:23+00:00,2020+
MPQtOpuem_g,Adolescência nos dias atuais | Manuela Taboada Fontanella | TEDxYouth@SantoInacioRio,TEDx,2025-12-11 17:15:19+00:00,2020+
c_N9QLtl1gc,Minha pequena grande vida no esporte | Lícia de Mattos Pereira | TEDxYouth@SantoInacioRio,TEDx,2025-12-11 17:15:04+00:00,2020+
Mv4kOvnlQWM,Estudar história serve para alguma coisa mesmo? | Arthur Levone | TEDxYouth@SantoInacioRio,TEDx,2025-12-11 17:15:00+00:00,2020+
wUzKgfXbRfY,O peso de se sentir insuficiente | Amora Berenger | TEDxYouth@SantoInacioRio,TEDx,2025-12-11 17:14:52+00:00,2020+
eCSjZl5PSKI,Como os livros afetam a nossa vida | Mariana Berrini | TEDxYouth@SantoInacioRio,TEDx,2025-12-11 17:13:10+00:00,2020+
hdgAm8gqFSM,The shift from finite capital to infinite resilience | Leanne Emery-Hunter | TEDxJohannesburg,TEDx,2025-12-11 17:12:46+00:00,2020+
veQmKM6gwss,"Legacy, Reinvention, and the Courage to Create the New  | Shreya Malpani | TEDxChrist University",TEDx,2025-12-11 17:12:33+00:00,2020+
eHk2z1AtxsM,The Power of Listening in a Noisy World | Vibhushri Rivesh Vade | TEDxKIRC,TEDx,2025-12-11 17:12:30+00:00,2020+
J8EqO7EnAgo,Learning to Think in a Fast-Changing World | Dr Anil Pinto | TEDxChrist University,TEDx,2025-12-11 17:12:23+00:00,2020+
PEKNiEOFK04,From Transaction to Transcendence | Avinash Anand Singh | TEDxKIRC,TEDx,2025-12-11 17:12:15+00:00,2020+
rRAwzKyn0E4,Show Tiê  | Tiê . | TEDxJacareí,TEDx,2025-12-11 17:12:02+00:00,2020+
KI6EA-mE_0Y,Rewriting the Way India Learns Taxation | CA Bhanwar Borana | TEDxChrist University,TEDx,2025-12-11 17:11:50+00:00,2020+
k6lepI5vdec,The Human Side of Surgery | Dr. Rakesh Luhana | TEDxKIRC,TEDx,2025-12-11 17:11:16+00:00,2020+
FV_8FRGkqdc,Embodying The Experience Of Liberation | Dr. Alexander Free Garland | TEDxLas Vegas Academy Youth,TEDx,2025-12-11 17:11:13+00:00,2020+
JDnspgMDBfM,From Perfection to Presence  | Priyanshi Vijaykumar Baraiya | TEDxKIRC,TEDx,2025-12-11 17:10:06+00:00,2020+
nQL5o1L8_n4,When Trust Breaks: Healing Beyond Betrayal  | Dr. Sarthak Dave | TEDxKIRC,TEDx,2025-12-11 17:09:52+00:00,2020+
VZQvJgpaZNo,Invisible Hero: The Figure Behind The Camera | Sayyid Alamsyah | TEDxAvicenna Cinere School,TEDx,2025-12-11 17:09:44+00:00,2020+
CpOJJ81FMqI,"Peripheral Artery Disease in Women | Bianca Mulaney-Topkar, MD, MSc, MPH | TEDxNewbury Street Women",TEDx,2025-12-11 17:08:44+00:00,2020+
duC2yZ2sHhw,Learning to become | Zehra Abid-Wood | TEDxNewbury Street Women,TEDx,2025-12-11 17:08:36+00:00,2020+
JfXR3jSlscs,"Entre nossos nós, o medo — parte essencial de quem somos. | TIÊ | TEDxJacareí",TEDx,2025-12-11 17:08:18+00:00,2020+
vGYMljM4PZI,From Garbage to Growth | MISHA SHARMA | TEDxSTS Dwarka Youth,TEDx,2025-12-11 17:08:10+00:00,2020+
H-LfIB9-KYI,Finding Meaning in Everyday Moments | RAHUL RANJAN | TEDxSTS Dwarka Youth,TEDx,2025-12-11 17:08:02+00:00,2020+
6cft6_y5tJA,The Magic of Color | JASHAN BEHL | TEDxSTS Dwarka Youth,TEDx,2025-12-11 17:07:53+00:00,2020+
Z5o9xKLWL_8,The Blue Dolphins Story - Building on the Dream | Sunil J Mathew | TEDxASM Kochi,TEDx,2025-12-11 17:07:46+00:00,2020+
TXypblWACnw,Risk It Once - For What You Love | Minisha Arun Thottam | TEDxASM Kochi,TEDx,2025-12-11 17:07:42+00:00,2020+
2Bpu7pMW7c0,The courage to be seen | Dr. Cheri Hayes | TEDxUMGC Okinawa,TEDx,2025-12-11 17:07:35+00:00,2020+
08LsYAZatuo,How to survive life's riptides | Jonathan Brill | TEDxKlagenfurt,TEDx,2025-12-11 17:06:30+00:00,2020+
l97ByqfzXJo,换一副镜片，看见新世界 | 胡 媛 | TEDxQCU,TEDx,2025-12-11 17:04:24+00:00,2020+
QZBAIYG8MwQ,我不再强迫自己成为“全能的人”  | 张 沁文 | TEDxQCU,TEDx,2025-12-11 17:04:15+00:00,2020+
YTebR50GbXc,How the Olympics must change to save sport | Yona Knight-Wisdom | TEDxImperialCollege,TEDx,2025-12-11 17:04:02+00:00,2020+
_7QO3AyGVnc,AI is restructuring our world—what now? | Mubarak Umar | TEDxQCU,TEDx,2025-12-11 17:03:42+00:00,2020+
2fJg6ZfT8ro,成为别人生命中的灯塔 | 石 惠 | TEDxQCU,TEDx,2025-12-11 17:03:34+00:00,2020+
5OLO0PTwsOU,Overcoming the ‘instant comfort zone' | Jeremia Liyadi | TEDxQCU,TEDx,2025-12-11 17:03:18+00:00,2020+
iCPTMU5Ym70,语言的世界-我与我周旋久，宁作我 | 刘 可悦 | TEDxQCU,TEDx,2025-12-11 17:03:05+00:00,2020+
m-f3C_RJZxc,环保：他的门槛到底有多高 | 郑 云潇 | TEDxQCU,TEDx,2025-12-11 17:02:52+00:00,2020+
RIWrlRyy7wc,看见“看见”本身 Seeing the Act of Seeing Itself | 官 逸凡 | TEDxQCU,TEDx,2025-12-11 17:02:43+00:00,2020+
TPLPpLFGVHk,The benefits of keeping in touch with your grandparents  | Aiken Yerik | TEDxNIS Shymkent Abay Youth,TEDx,2025-12-11 17:02:30+00:00,2020+
6v7x3QyGkuA,"Bharat's Tomorrow, Shaped Today | VRINDA KHANA | TEDxShiva Shiksha Sadan Youth",TEDx,2025-12-11 17:02:14+00:00,2020+
t08-3cWxwfE,Networking for Outsiders | Amardeep Parmar | TEDxImperialCollege,TEDx,2025-12-11 17:02:06+00:00,2020+
bbI2zndxnS4,Using design to protect your ideas from imitation  | Dmitry Sharapov | TEDxImperialCollege,TEDx,2025-12-11 17:02:02+00:00,2020+
oyFXJCyomQc,Redefining A*star | Peter Xiong | TEDxAdcote School Shanghai Youth,TEDx,2025-12-11 17:01:49+00:00,2020+
LIM5LBbd9SQ,Білім – ұрпақтарды жалғайтын мәңгілік көпір | Nurkeldi Abzelbek | TEDxNIS Shymkent Abay Youth,TEDx,2025-12-11 17:01:41+00:00,2020+
YB2RH82y8nc,Конфликт поколений: кто виноват — мы или время? | Maralym Kenges | TEDxNIS Shymkent Abay Youth,TEDx,2025-12-11 17:01:18+00:00,2020+
guyGoN54hfg,Women Rising in the Age of Artificial Intelligence | Ayu Suria | TEDxUniversiti Brunei Darussalam,TEDx,2025-12-11 17:01:04+00:00,2020+
Qwj8OTh2nqQ,3 ways to be a better leader | Muhammad Wafiuddin Saipol Bahrin | TEDxUniversiti Brunei Darussalam,TEDx,2025-12-11 16:54:39+00:00,2020+
NcdQpu87DAI,Against All Odds... | Tan Cheng Voon | TEDxUniversiti Brunei Darussalam,TEDx,2025-12-11 16:54:31+00:00,2020+
Q3qcd0fw3kI,The Stories Beneath Our Feet | Afiq Aiman Jaya | TEDxUniversiti Brunei Darussalam,TEDx,2025-12-11 16:54:23+00:00,2020+
ZALULDrZE9M,Imagining Brunei | Dr Kathrina Mohd Daud | TEDxUniversiti Brunei Darussalam,TEDx,2025-12-11 16:54:20+00:00,2020+
zrMyQXDtidY,Cultural Heritage as a Root for Innovation | Dr Rozan Yunos | TEDxUniversiti Brunei Darussalam,TEDx,2025-12-11 16:54:06+00:00,2020+
_VxbTHppMmU,The myth of success | Khairani Ashry | TEDxUniversiti Brunei Darussalam,TEDx,2025-12-11 16:54:02+00:00,2020+
QQIOoZiL1vA,"Where Medicine Ends,  Meaning Begins | Dr Asmah Husaini | TEDxUniversiti Brunei Darussalam",TEDx,2025-12-11 16:53:54+00:00,2020+
p0hPysKsBEU,Bharat as Viksit Bharat  | MUKESH GARG | TEDxShiva Shiksha Sadan Youth,TEDx,2025-12-11 16:53:20+00:00,2020+
MJktRUVZ9OQ,L’intelligence à travers le temps | Karlygash Bekmaganbet | TEDxNIS Shymkent Abay Youth,TEDx,2025-12-11 16:53:07+00:00,2020+
4aLC8Grwz9s,Social Leadership  | MOHAN LAL BADOLI | TEDxShiva Shiksha Sadan Youth,TEDx,2025-12-11 16:52:59+00:00,2020+
4czewYurrIA,The value of uncertainty: Why a healthy mind needs not knowing | Mark Miller | TEDxUofTSalon,TEDx,2025-12-11 16:52:36+00:00,2020+
vY1WbcveOtU,How Creative Opportunities Enhance Structure | Julia Frances Danyliw Callahan | TEDxUofTSalon,TEDx,2025-12-11 16:52:33+00:00,2020+
Uz3XOdirqgE,Indigenous knowledge systems for a livable future | Nokulinda Mkhize | TEDxJohannesburg,TEDx,2025-12-11 16:52:09+00:00,2020+
EIAS3jFWH4A,Mindfulness Under Pressure: Turning Stress into Strength | Derin Şişman | TEDxYouth@EyüboğluHS,TEDx,2025-12-11 16:51:44+00:00,2020+
sDYMKH4tkD8,ADHD: A Brain That Won’t Sit Still | Aras Özer | TEDxYouth@EyüboğluHS,TEDx,2025-12-11 16:51:36+00:00,2020+
M_wg6Jrh41c,Pressure or Motivation? | Yağmur Eren | TEDxYouth@EyüboğluHS,TEDx,2025-12-11 16:51:28+00:00,2020+
aX6WmFz9ObU,Under Pressure: The Hidden Loops of the Human Mind | Ada Çakır | TEDxYouth@EyüboğluHS,TEDx,2025-12-11 16:51:20+00:00,2020+
IeoCAuvd1tY,The Pressure Cooker | Gözde Çerçioğlu Yücel | TEDxYouth@EyüboğluHS,TEDx,2025-12-11 16:51:06+00:00,2020+
Ngk7mqm26ok,The Pressure We Inherit | Duru Arda & Sezin Kuşcu | TEDxYouth@EyüboğluHS,TEDx,2025-12-11 16:49:30+00:00,2020+
3qr-_IqYKnc,Perfect is the Enemy | Can Pehlivan | TEDxYouth@EyüboğluHS,TEDx,2025-12-11 16:49:21+00:00,2020+
mwArYjEDXHI,Under Pressure I Found Myself | Heriberto Soto | TEDxYouth@EyüboğluHS,TEDx,2025-12-11 16:46:49+00:00,2020+
KLg6F2utxvw,The Quiet Rise of Artificial Influence | Pranav Vishwanath | TEDxWoodcreek HS,TEDx,2025-12-11 16:46:35+00:00,2020+
wvzcF1Fv4bU,"It’s not always arthritis | Alexandra Wolfe, PA-C | TEDxNewbury Street Women",TEDx,2025-12-11 16:46:21+00:00,2020+
pvEt7UJIHrA,Small but Matterful | Muhammad Radhisshadiqi | TEDxCRIBS Youth,TEDx,2025-12-11 16:46:13+00:00,2020+
REC_gNyZCAw,The Future of Transportation | Muhammad Hanif Anwari | TEDxCRIBS Youth,TEDx,2025-12-11 16:46:05+00:00,2020+
3I74Vud-eUY,The Future Is Speaking...Are We Listening? | Muhammad Darrel Anaya Khaizuran | TEDxCRIBS Youth,TEDx,2025-12-11 16:46:01+00:00,2020+
5ZLUvrPFih0,Rivendicare la meraviglia: la voce delle donne | Valentina Melis | TEDxVenezia,TEDx,2025-12-11 16:45:42+00:00,2020+
_cXpz_GojnE,AI e Pediatria: Dati e Storie che Cambiano la Cura dei Bambini | Diana Ferro | TEDxVenezia,TEDx,2025-12-11 16:45:18+00:00,2020+
ihNHl7SxqZk,Storia di un esistante: il beat del Cosmo | Luca Tironi | TEDxVenezia,TEDx,2025-12-11 16:44:37+00:00,2020+
F9W9WYsX8DA,Suspended in Wonder | Pamela Mariotto | TEDxVenezia,TEDx,2025-12-11 16:43:47+00:00,2020+
1YYXh5_FBW8,"Venezia che incanta: un viaggio tra abiti, storia e meraviglia | Antonia Sautter | TEDxVenezia",TEDx,2025-12-11 16:43:34+00:00,2020+
R2QNjl7HAUw,Venezia: la città che ha inventato il futuro | Alberto Toso Fei | TEDxVenezia,TEDx,2025-12-11 16:42:59+00:00,2020+
N2r_i8FXUvw,Il Suono di Venezia | Batisto Coco | TEDxVenezia,TEDx,2025-12-11 16:42:40+00:00,2020+
8Pa9SoQFLHo,How to be memorable | Ziying Zhou | TEDxImperialCollege,TEDx,2025-12-11 16:42:32+00:00,2020+
5ll5-uiekOQ,Why slowing down is a radical act of resistance | Taylen Reddy | TEDxJohannesburg,TEDx,2025-12-11 16:42:24+00:00,2020+
a5biYUQzxzk,"Clima, migranti, diritti umani. Climate, migrants, human rights. | Angelica De Vito | TEDxLakeComo",TEDx,2025-12-11 16:42:16+00:00,2020+
RzQre7jmdb4,A glimpse through the lenses of Gratitude  | Saad Ansari | TEDxEmirates Hills,TEDx,2025-12-11 16:36:30+00:00,2020+
os7pqZUhOQw,Por que devemos proteger os recifes de corais? | Cristiane Costa Sassi | TEDxJoaoPessoaSalon,TEDx,2025-12-11 16:36:07+00:00,2020+
ceNoSXKG6QU,L'impegno? Non basta! Commitment? Not enough! | Ilaria Pigazzini | TEDxLakeComo,TEDx,2025-12-11 16:35:48+00:00,2020+
KCujLShuZRE,Turning Awareness into Action | PRIYAL BHARDWAJ | TEDxSTS Dwarka Youth,TEDx,2025-12-11 16:35:34+00:00,2020+
Z6W94hlwUsw,Adversity to Achievements: The Magic of Discipline in Life | KINNY SINGH | TEDxSTS Dwarka Youth,TEDx,2025-12-11 16:35:21+00:00,2020+
kJQNv2IANyA,越境のすすめ | Kei Nakayama | TEDxKyotoUniversity,TEDx,2025-12-11 16:35:13+00:00,2020+
pFchMAIEW1g,The Power of Seed Formation —Spoken Word Performance | Josephine Olasomi | TEDxUniOsun,TEDx,2025-12-11 16:34:55+00:00,2020+
Eo07vbq70C0,Bibanke & A Place to be - Music Performance | Taiwo Adebayo & Ohunoluwa Oyedare | TEDxUniOsun,TEDx,2025-12-11 16:34:47+00:00,2020+
vu2QCZcXzKY,Renaissance — Spoken Word Performance | Oluwaferanmi Adeoye | TEDxUniOsun,TEDx,2025-12-11 16:34:44+00:00,2020+
lLTi_dhQK04,Renaissance — Spoken Word Performance | Abdulsalam Akinwale Akingbehin | TEDxUniOsun,TEDx,2025-12-11 16:34:36+00:00,2020+
_GQfZPapTeY,"Risk, Rewired | Hamdi Tabbaa | TEDxPSUT",TEDx,2025-12-11 16:34:28+00:00,2020+
UTb-cq-AfB4,IA con Corazón: La Ventaja + humana | Brandon Peña | TEDxUANL,TEDx,2025-12-11 16:34:19+00:00,2020+
kTiiPeZMzlw,Liderazgo con Propósito | Ernesto López Clariond | TEDxUANL,TEDx,2025-12-11 16:34:03+00:00,2020+
3wpXxB6G4Is,Together We Can Solve Plastic Pollution | Dr. Sylvia Earle | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:29:20+00:00,2020+
iEIrk1H6Vbk,The Plastic Bully Playbook | Andy Keller | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:28:31+00:00,2020+
1JD5dU4bJ-w,Harmony is Real | The Living Sisters | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:28:17+00:00,2020+
hzPxbBMcoxI,How Seaweed Can Help Replace Plastic and Heal Earth | Sea Briganti | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:27:28+00:00,2020+
N0t9xFmO370,Re-designing legal systems to protect people and the planet | Elizabeth Wu | TEDxChiangMai,TEDx,2025-12-11 16:25:15+00:00,2020+
LxU-fmckbJY,Don't Teach Plastic Recycling—Teach This Instead | Suzie Hicks | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:25:11+00:00,2020+
MOVMcJKtFJ4,Designing Cities Where People and Nature Coexist | Thanawin Wijitporn | TEDxChiangMai,TEDx,2025-12-11 16:25:09+00:00,2020+
JKCzPLCtYGs,People of the Forest: Indigenous Wisdom for a Changing Climate | Bancha Muhae | TEDxChiangMai,TEDx,2025-12-11 16:25:01+00:00,2020+
T9PPqi_ObtY,Cultural Innovation is the Key | Leo Horn-Phathanothai | TEDxChiangMai,TEDx,2025-12-11 16:24:52+00:00,2020+
qQT_N2cAZ5g,When Farmers Co-lead Climate Action Through Biochar & Finance | Suthasiny Sudprasert | TEDxChiangMai,TEDx,2025-12-11 16:24:42+00:00,2020+
5WDb8PqDTOA,The Plastic Problem Hidden in Plain Sight | Gina Ciganik | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:24:41+00:00,2020+
yL4cQXe0bAs,Phuket at Crossroads: Building a Sustainable Tourism Future | Bhummikitti Ruktaengam | TEDxChiangMai,TEDx,2025-12-11 16:24:33+00:00,2020+
3hL4IiopPHQ,"Food, Dust, and the Disappearing Winter | Wichayapat Piromsan | TEDxChiangMai",TEDx,2025-12-11 16:24:25+00:00,2020+
aR_cJdFWTK0,Adaptation: The Overlooked Pillar of Climate Action | Charika Channuntapipat | TEDxChiangMai,TEDx,2025-12-11 16:24:16+00:00,2020+
uTsjJV86xgI,The Power of Risk Thinking: Choosing Our Future | David Lallemant | TEDxChiangMai,TEDx,2025-12-11 16:24:08+00:00,2020+
_krk4VLeAc4,What’s the Point of the United Nations? | Michaela Friberg-Storey | TEDxChiangMai,TEDx,2025-12-11 16:24:00+00:00,2020+
MTumoPKYZUY,Birds: Storytellers of Climate Change | Charley Hesse | TEDxChiangMai,TEDx,2025-12-11 16:23:55+00:00,2020+
rXqlSYCSXjE,Changing the System: Asking Better Questions | Poonperm Vardhanabindu | TEDxChiangMai,TEDx,2025-12-11 16:23:46+00:00,2020+
uLj-UgYzEMo,Finding ecoharmony after natural disasters | Jue Jue Min Thu | TEDxChiangMai,TEDx,2025-12-11 16:23:42+00:00,2020+
4NV7QhD0su4,إعادة تعريف الألعاب والرياضات  الإلكترونية | صبا السنانية | TEDxThaqafah St,TEDx,2025-12-11 16:23:32+00:00,2020+
sN2hnkpIuWg,كيف تحول الجنون إلى إلهام؟ | د. إسحاق الشرياني | TEDxThaqafah St,TEDx,2025-12-11 16:23:24+00:00,2020+
KxgKPryKZl0,"How to spot ageism—and what do about it | Makieya Kamara, MSW, MNL, LCSW | TEDxNewbury Street Women",TEDx,2025-12-11 16:23:21+00:00,2020+
5H4a_wMwQWg,"Caregiving to Care Receiving | Pamela Woo Williams, MSN, ANP-BC, ACHPN | TEDxNewbury Street Women",TEDx,2025-12-11 16:23:12+00:00,2020+
fUOvdEcIopM,"Dance is Math, Physics, Chemistry all coming together. | Mr. Atul Mehtani | TEDxHeritageGirlsSchool",TEDx,2025-12-11 16:22:09+00:00,2020+
_Hyo9DuXnzk,Yapay Zeka Değil Yatay Zeka | Uğur Batı | TEDxAtapark,TEDx,2025-12-11 16:22:00+00:00,2020+
FEAgTV4836A,How climate change is triggering an economic revolution | Crispian Olver | TEDxJohannesburg,TEDx,2025-12-11 16:21:40+00:00,2020+
qzQ72rPQ-CA,An inconvenient choice and plastic pollution | Hayden Begley | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:21:27+00:00,2020+
FkXnJ0wOMpA,"Embracing your challenges with belif | dr. M. Charnaen Ibrahim, Sp. O.G | TEDxGJS Youth",TEDx,2025-12-11 16:20:06+00:00,2020+
tupC1eiJI38,Comb your mind | Ms. Ruchi Sharma | TEDxHeritageGirlsSchool,TEDx,2025-12-11 16:19:49+00:00,2020+
pVmcIkXjvJk,"You, the Audience—Own the Power | Ms. Shatakshi Singh | TEDxHeritageGirlsSchool",TEDx,2025-12-11 16:19:45+00:00,2020+
3Qbf71ZEBiU,The war beneath her fingertips. | Ms. Swati Krishnan | TEDxHeritageGirlsSchool,TEDx,2025-12-11 16:19:37+00:00,2020+
rzwB5ehrxXY,More than a meal: Life lessons from my table. | Ms. Ami Kothari | TEDxHeritageGirlsSchool,TEDx,2025-12-11 16:19:27+00:00,2020+
2h9TZe0MHJ4,The Power of Culture to Solve Plastic Pollution | Liz Havstad | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:19:26+00:00,2020+
BlqiAGmGRz0,Performans | Mert Doruk | TEDxAtapark,TEDx,2025-12-11 16:19:23+00:00,2020+
FcQDrn2Z3Uc,Co-Power: Rising Together to Solve Problems | Vien Truong Shakman | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:17:23+00:00,2020+
U8caTDc0gJI,A Crisis of Imagination: Stories to Save Us | Rev. Lennox Yearwood Jr | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:16:49+00:00,2020+
brAmkZAIebc,The Secret to Get What You Want | Vikrem Rajagopal | TEDxSVIT,TEDx,2025-12-11 16:16:43+00:00,2020+
SGeCPcGMkJs,Fighting the Underworld | Tarun Barot | TEDxSVIT,TEDx,2025-12-11 16:16:30+00:00,2020+
yFWOYW_N4j0,Climbing Everest and Cycling to London | Nisha Kumari | TEDxSVIT,TEDx,2025-12-11 16:16:26+00:00,2020+
heRF_UEBPtQ,A Voice for the Voiceless | Bhargsetu Sharma | TEDxSVIT,TEDx,2025-12-11 16:16:18+00:00,2020+
-zbivWh8KTE,Qual a cara de nordestino? A trama por trás do preconceito | Octávio Santiago | TEDxJoaoPessoaSalon,TEDx,2025-12-11 16:16:09+00:00,2020+
3dohblwcFs0,What’s Going On? | FPCAC Sr. Jazz Band | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:15:55+00:00,2020+
g_0pINVexKM,Who You Think You Is? | FPCAC Sr. Jazz Band | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:15:40+00:00,2020+
gsArao9gFiA,When Hospitals Feel Like Home | Keona Gwinn | TEDxYouth@JeffersonStreet,TEDx,2025-12-11 16:15:11+00:00,2020+
zpX1A1e_cj4,What Legacy Are We Leaving Behind? | Dipesh Tank | TEDxTCET,TEDx,2025-12-11 16:14:52+00:00,2020+
SEkt4i4Bybc,What if you don’t need money to save the world? | CA Raj Deshmukh | TEDxTCET,TEDx,2025-12-11 16:14:43+00:00,2020+
dQe1x_nVaSs,How to live like an oyster | Abigail Barrows | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:14:24+00:00,2020+
P8bc6Ese4oQ,Eco-Anxiety: A Message from Our Future Selves | Heather White | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:14:04+00:00,2020+
3vk_PCXA-u0,The six truths of healing | Srishti Srivastava | TEDxTCET,TEDx,2025-12-11 16:14:00+00:00,2020+
ZxEDX0BI7LI,Protecting the Lifeblood of Mother Earth from Plastic | Suzanne Smoke | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:13:39+00:00,2020+
ff5vXDZxyJE,"Climate change, plastic pollution, and human health | Rick Smith | TEDxGreatPacificGarbagePatch",TEDx,2025-12-11 16:12:54+00:00,2020+
EX8sVr1VwOY,The Way I Should (The Time You Were Mine) | Levi Evans | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:12:34+00:00,2020+
TADyYjrGj5Y,Let Me Know | Levi Evans | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:12:31+00:00,2020+
LfdPMhCnFog,Serving the Nation : With and Without the Uniform | Captain Amit Rai | TEDxTCET,TEDx,2025-12-11 16:11:40+00:00,2020+
g1h80jK-dx4,California’s Leadership on Tackling Microplastics | Kris Thayer | TEDxGreatPacificGarbagePatch,TEDx,2025-12-11 16:11:32+00:00,2020+
JZcTkmFmHP4,"How Art and Literature Help Shape, Construct and Feel History? | Dr. Archana Srivastava | TEDxTCET",TEDx,2025-12-11 16:10:59+00:00,2020+
16owCnD2PDQ,Purpose-Driven Action | Vaibhav Patkar | TEDxTCET,TEDx,2025-12-11 16:10:51+00:00,2020+
