video_id,status,n_comments,error
13rqtiAPISY,ok,91,
FrxDrpi1XNU,ok,117,
vNDhu2uqfdo,ok,82,
tZYkjaKNr_o,ok,55,
NoCOagL69_s,ok,214,
QeAGu40vZzI,ok,76,
0FQXicAGy5U,ok,220,
uq83lU6nuS8,ok,80,
LJhklPJz9U8,ok,257,
SpTGUT-Fvf4,ok,25,
aUYSDEYdmzw,ok,257,
fYUaWgVF2XA,ok,40,
dJgiYBdD2VA,ok,89,
d38LKbYfWrs,ok,79,
rpOwTspdwkI,ok,55,
2L4B-Vpvx1A,ok,156,
Br1AIvMrvAE,ok,104,
PrZwUTdFmis,ok,60,
ue2ZEmTJ_Xo,ok,278,
aG-ZeDqG8Zk,ok,35,
7pVPmmwSeJQ,ok,29,
Li4-1yyrsTI,ok,79,
jVcaTtJmRNs,ok,178,
0Y8-IzP01lw,ok,39,
ZJNESMhIxQ0,ok,95,
rYwTA5RA9eU,ok,482,
lq_BVyou38s,ok,172,
0MD4Ymjyc2I,ok,156,
vhVWzkbAW4I,ok,76,
x95nwilkaio,ok,114,
utV1sdjr4PY,ok,500,
g-Uvy6pvLA4,ok,28,
YraU52j3y8s,ok,178,
BGRy5VU-LfI,ok,174,
ihoR9B7p-1Q,ok,58,
-aouBn7IKIo,ok,92,
2-Ev4rU27HY,ok,51,
jn0Ygp7pMbA,ok,370,
9H38oQBw2HU,ok,39,
bNOiwgrZbPE,ok,201,
buRLc2eWGPQ,ok,500,
raCIUeGUr3s,ok,69,
Zx8uYIfUvh4,ok,500,
bJ8Kq1wucsk,ok,500,
LIy2oVJtJsA,ok,134,
-eBUcBfkVCo,ok,500,
QBDShp6U7tU,ok,59,
AegIbt2j0sU,ok,53,
j7RsRnYlz7I,ok,117,
PB7xs7UpIfY,ok,500,
auFybcF4o6w,ok,98,
MD23gIlr52Y,ok,270,
FV-c2FnPnDE,ok,125,
j3YjeARuilI,ok,144,
5riPKdpuoiI,ok,51,
NCJTV5KaJJc,ok,252,
CpkXmtJOH84,ok,188,
fi8CYv9Dcr0,ok,27,
UtBsl3j0YRQ,ok,500,
_7_XH1CBzGw,ok,500,
yPGwA7t6bpI,ok,71,
UWKvpFZJwcE,ok,147,
9yEl0-bCA9M,ok,154,
aCIukWXmlV4,ok,85,
qCrVpRBBSvY,ok,39,
FIrgjCNcDBI,ok,47,
SjsG-NgmleA,ok,85,
xlggecnjOY0,ok,68,
AFRmGkdXkxA,ok,30,
apiScBmE6rA,ok,44,
4Q2aznfmcYU,ok,500,
SjSHVDfXHQ4,ok,500,
9CqVYUOjHLw,ok,498,
X9FFzWUInyA,ok,114,
eNAHVnkll5M,ok,228,
VYU25aJpg5o,ok,493,
WfTZ5iIUn4s,ok,439,
93hbqLBp_HI,ok,129,
lV3trdyDdHE,ok,179,
D1xT2tevnIs,ok,124,
3r1IPsldbBg,ok,500,
2G0wQfUl9EU,ok,74,
b8z6HfSq7l8,ok,500,
_x1qkuvUxuI,ok,163,
2K-P7Hv_Zwg,ok,210,
buH_vs7LFzw,ok,207,
FPhHHtn8On8,ok,472,
H_pqhMO3ZSY,ok,162,
SxwLfSlkJDI,ok,115,
r_qYQXRVP0k,ok,162,
Wai4ub90stQ,ok,299,
J6ZzmqDMhi0,ok,43,
CZNrOzgNWf4,ok,357,
8w-OZFBcwZc,ok,224,
LujWrkYsl64,ok,108,
3nsoN-LS8RQ,ok,500,
0iIh5YYDR2o,ok,484,
ZB50BfYlsDc,ok,297,
Mh3_wYHdeVs,ok,192,
d6wG_sAdP0U,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=d6wG_sAdP0U&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
ZCRC5_0kfiw,ok,284,
ziGD7vQOwl8,ok,500,
-Qe8cR4Jl10,ok,500,
9vpqilhW9uI,ok,500,
1PNX6M_dVsk,ok,211,
nq0_zGzSc8g,ok,500,
PB2OegI6wvI,ok,500,
P-lBlZ3hqKc,ok,291,
7gXq1ml6B1E,ok,500,
kv_uyUTx5Po,ok,91,
dY7iATJVCso,ok,500,
fSErHToV8IU,ok,368,
GZGY0wPAnus,ok,500,
SF242mxtZN8,ok,187,
QoTSdOkjEVs,ok,114,
pa-YuxyRDuw,ok,83,
8rZzHkpyPkc,ok,292,
UMn2q35HBeQ,ok,255,
d6NKdnZvdoo,ok,500,
RcGyVTAoXEU,ok,500,
B4xOFsygwr4,ok,301,
u1K6hnm09xs,ok,130,
EXo3qA9V3eI,ok,275,
LWULB9Aoopc,ok,500,
q43uXdOKPD8,ok,224,
Kn5JRgz3W0o,ok,290,
jMBdQW2LLxw,ok,219,
syjEN3peCJw,ok,500,
gIbIewxHQrk,ok,244,
N6wjC0sxD2o,ok,386,
JTN9Nx8VYtk,ok,324,
dIh8KBOOkYU,ok,500,
Ht2fzax9wV0,ok,62,
SN7wO06Yz1E,ok,100,
d0LQCXCiW8g,ok,159,
7oQY0uC52jY,ok,211,
WTFi99e4RXU,ok,180,
cb-ts8fUhB8,ok,298,
GhpFTQfiqCs,ok,123,
y9wzax_PtIo,http_error,0,"<HttpError 403 when requesting https://youtube.googleapis.com/youtube/v3/commentThreads?part=snippet&videoId=y9wzax_PtIo&maxResults=100&textFormat=plainText&key=AIzaSyBYlD1YuyrGaWJ_YDEqMFOEYwzbBwegmaU&alt=json returned ""The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments."". Details: ""[{'message': 'The video identified by the <code><a href=""/youtube/v3/docs/commentThreads/list#videoId"">videoId</a></code> parameter has disabled comments.', 'domain': 'youtube.commentThread', 'reason': 'commentsDisabled', 'location': 'videoId', 'locationType': 'parameter'}]"">"
eqDgt12m26c,ok,500,
DFjIi2hxxf0,ok,500,
3m6dV7Xo3Vc,ok,202,
lhP52caGW6s,ok,112,
uTbA-mxo858,ok,157,
xF-CX9mAHPo,ok,500,
g-ycQufrgK4,ok,500,
wGMLhaa98GI,ok,282,
Xi_PD5aZT7Q,ok,500,
Nhx1_yXMwCg,ok,500,
fB8UTheTR7s,ok,500,
rJ33ixP9QG0,ok,253,
Mb8x6vLcggc,ok,80,
s0YjL9rZyR0,ok,500,
nA-J0510Pxs,ok,353,
ErexJkoDhGI,ok,187,
FKxaL8Iau8Q,ok,128,
UMhLBPPtlrY,ok,500,
6ORDQFh0Byw,ok,500,
MgOVOCUuScE,ok,91,
cXQrbxD9_Ng,ok,500,
XDBWEKBq0_w,ok,126,
nLeeTVmVrtA,ok,500,
qsJYrwzfd6w,ok,102,
C_eFjLZqXt8,ok,174,
vNpmq6Ok-QQ,ok,500,
pMYYx_im5QI,ok,382,
y9ALB39wRKo,ok,462,
w2itwFJCgFQ,ok,500,
gtpTd3ywwiE,ok,111,
